time(sec),x,z
343.7384,0,0
343.7679,0,0
343.7947,0,0
343.8247,0,0
343.8539,0,0
343.8842,0,0
343.9132,0,0
343.9428,0,0
343.9718,0,0
343.9998,0,0
344.0291,0,0
344.0586,0,0
344.0865,0,0
344.1172,0,0
344.1474,0,0
344.1791,0,0
344.2108,0,0
344.2411,0,0
344.2717,0,0
344.3004,0,0
344.3301,0,0
344.3587,0,0
344.3879,0,0
344.4176,0,0
344.4518,0,0
344.4813,0,0
344.5163,0,0
344.5436,0,0
344.5751,0,0
344.6023,0,0
344.6329,0,0
344.6627,0,0
344.6916,0,0
344.7213,0,0
344.7506,0,0
344.7797,0,0
344.8072,0,0
344.8379,0,0
344.8665,0,0
344.8961,0,0
344.9255,0,0
344.9553,0,0
344.9846,0,0
345.0169,0,0
345.0468,0,0
345.078,0,0
345.1082,0,0
345.1352,0,0
345.1685,0,0
345.1981,0,0
345.2261,0,0
345.2575,0,0
345.2879,0,0
345.3147,0,0
345.3444,0,0
345.3735,0,0
345.4041,0,0
345.4329,0,0
345.4626,0,0
345.4946,0,0
345.5264,0,0
345.557,0,0
345.5869,0,0
345.6161,0,0
345.6453,0,0
345.675,0,0
345.7047,0,0
345.7348,0,0
345.7651,0,0
345.7941,0,0
345.8232,0,0
345.8517,0,0
345.88,0,0
345.9095,0,0
345.9382,0,0
345.9671,0,0
345.9935,0,0
346.0249,0,0
346.0554,0,0
346.0852,0,0
346.1166,0,0
346.1459,0,0
346.1775,0,0
346.2072,0,0
346.2382,0,0
346.2664,0,0
346.2975,0,0
346.3248,0,0
346.3551,0,0
346.3854,0,0
346.4132,0,0
346.4426,0,0
346.473,0,0
346.5059,0,0
346.5336,0,0
346.566,0,0
346.5935,0,0
346.6251,0,0
346.6546,0,0
346.6876,0,0
346.7156,0,0
346.7451,0,0
346.7734,0,0
346.8026,0,0
346.8315,0,0
346.8599,0,0
346.8878,0,0
346.9141,0,0
346.9434,0,0
346.9734,0,0
347.0088,0,0
347.0381,0,0
347.0687,0,0
347.097,0,0
347.1267,0,0
347.1598,0,0
347.1889,0,0
347.2209,0,0
347.2507,0,0
347.2801,0,0
347.31,0,0
347.3377,0,0
347.3671,0,0
347.3965,0,0
347.4279,0,0
347.4593,0,0
347.4858,0,0
347.5156,0,0
347.5483,0,0
347.5786,0,0
347.6065,0,0
347.6351,0,0
347.6662,0,0
347.6962,0,0
347.726,0,0
347.755,0,0
347.7846,0,0
347.8166,0,0
347.8469,0,0
347.8719,0,0
347.9029,0,0
347.931,0,0
347.9619,0,0
347.9915,0,0
348.0221,0,0
348.0528,0,0
348.0822,0,0
348.1122,0,0
348.1403,0,0
348.1725,0,0
348.2053,0,0
348.2371,0,0
348.2673,0,0
348.2966,0,0
348.3252,0,0
348.3553,0,0
348.385,0,0
348.4156,0,0
348.4457,0,0
348.4756,0,0
348.5023,0,0
348.5352,0,0
348.5655,0,0
348.5956,0,0
348.6247,0,0
348.6545,0,0
348.685,0,0
348.7147,0,0
348.7453,0,0
348.7746,0,0
348.8032,0,0
348.8313,0,0
348.86,0,0
348.8892,0,0
348.9181,0,0
348.9449,0,0
348.9748,0,0
349.005,0,0
349.042,0,0
349.0669,0,0
349.0967,0,0
349.127,0,0
349.1562,0,0
349.1877,0,0
349.217,0,0
349.2467,0,0
349.2759,0,0
349.3052,0,0
349.3348,0,0
349.3634,0,0
349.3955,0,0
349.4261,0,0
349.4549,0,0
349.4806,0,0
349.5107,0,0
349.5401,0,0
349.5724,0,0
349.6015,0,0
349.6316,0,0
349.6617,0,0
349.6896,0,0
349.7189,0,0
349.7487,0,0
349.7801,0,0
349.8111,0,0
349.8397,0,0
349.8681,0,0
349.897,0,0
349.9271,0,0
349.9564,0,0
349.9861,0,0
350.017,0,0
350.0509,0,0
350.0808,0,0
350.11,0,0
350.1371,0,0
350.1667,0,0
350.201,0,0
350.2318,0,0
350.2601,0,0
350.2908,0,0
350.3202,0,0
350.3488,0,0
350.377,0,0
350.4064,0,0
350.4357,0,0
350.4656,0,0
350.4976,0,0
350.5258,0,0
350.5586,0,0
350.5874,0,0
350.6153,0,0
350.6456,0,0
350.6761,0,0
350.7054,0,0
350.7349,0,0
350.7649,0,0
350.7968,0,0
350.8242,0,0
350.8553,0,0
350.8848,0,0
350.916,0,0
350.9453,0,0
350.9707,0,0
351.0003,0,0
351.0306,0,0
351.0622,0,0
351.0927,0,0
351.1199,0,0
351.1511,0,0
351.1811,0,0
351.2127,0,0
351.2413,0,0
351.2731,0,0
351.3034,0,0
351.3324,0,0
351.3604,0,0
351.3908,0,0
351.4203,0,0
351.4504,0,0
351.4804,0,0
351.5078,0,0
351.5421,0,0
351.5712,0,0
351.5997,0,0
351.6306,0,0
351.6578,0,0
351.6881,0,0
351.7169,0,0
351.7467,0,0
351.7761,0,0
351.8068,0,0
351.8377,0,0
351.8665,0,0
351.8946,0,0
351.9247,0,0
351.9542,0,0
351.9835,0,0
352.013,0,0
352.0448,0,0
352.0759,0,0
352.1054,0,0
352.1339,0,0
352.1629,0,0
352.1935,0,0
352.2233,0,0
352.2526,0,0
352.2822,0,0
352.314,0,0
352.3481,0,0
352.385,0,0
352.4229,0,0
352.4561,0,0
352.4907,0,0
352.5174,0,0
352.5492,0,0
352.5793,0,0
352.6092,0,0
352.637,0,0
352.667,0,0
352.6973,0,0
352.7259,0,0
352.7555,0,0
352.786,0,0
352.8154,0,0
352.8453,0,0
352.8751,0,0
352.9039,0,0
352.9329,0,0
352.9629,0,0
352.9953,0,0
353.0299,0,0
353.0575,0,0
353.0861,0,0
353.1194,0,0
353.149,0,0
353.1772,0,0
353.2089,0,0
353.2396,0,0
353.2704,0,0
353.3023,0,0
353.3338,0,0
353.3626,0,0
353.392,0,0
353.4235,0,0
353.4516,0,0
353.4798,0,0
353.5092,0,0
353.54,0,0
353.5721,0,0
353.6009,0,0
353.63,0,0
353.66,0,0
353.6918,0,0
353.7204,0,0
353.7491,0,0
353.7777,0,0
353.8043,0,0
353.8334,0,0
353.8633,0,0
353.8919,0,0
353.9215,0,0
353.9507,0,0
353.9807,0,0
354.01,0,0
354.0415,0,0
354.0743,0,0
354.1028,0,0
354.1332,0,0
354.162,0,0
354.1929,0,0
354.224,0,0
354.2549,0,0
354.2851,0,0
354.3162,0,0
354.3452,0,0
354.3739,0,0
354.4029,0,0
354.4334,0,0
354.4612,0,0
354.4933,0,0
354.5245,0,0
354.5542,0,0
354.5851,0,0
354.6145,0,0
354.645,0,0
354.6754,0,0
354.7049,0,0
354.7357,0,0
354.765,0,0
354.7913,0,0
354.8202,0,0
354.8499,0,0
354.8795,0,0
354.9087,0,0
354.9368,0,0
354.967,0,0
354.9968,0,0
355.0276,0,0
355.0589,0,0
355.0901,0,0
355.1199,0,0
355.1471,0,0
355.1782,0,0
355.2081,0,0
355.2365,0,0
355.2673,0,0
355.2965,0,0
355.326,0,0
355.3563,0,0
355.3852,0,0
355.4129,0,0
355.4439,0,0
355.4708,0,0
355.503,0,0
355.535,0,0
355.5648,0,0
355.5938,0,0
355.6266,0,0
355.6558,0,0
355.684,0,0
355.7145,0,0
355.7426,0,0
355.7726,0,0
355.802,0,0
355.8297,0,0
355.8588,0,0
355.8874,0,0
355.914,0,0
355.9439,0,0
355.9735,0,0
356.0014,0,0
356.0352,0,0
356.0651,0,0
356.0962,0,0
356.1237,0,0
356.1545,0,0
356.1845,0,0
356.2133,0,0
356.2439,0,0
356.2762,0,0
356.3061,0,0
356.3363,0,0
356.367,0,0
356.397,0,0
356.4239,0,0
356.4539,0,0
356.4844,0,0
356.5136,0,0
356.5491,0,0
356.576,0,0
356.6064,0,0
356.6351,0,0
356.6653,0,0
356.6981,0,0
356.7252,0,0
356.7565,0,0
356.7852,0,0
356.8151,0,0
356.8435,0,0
356.8727,0,0
356.9015,0,0
356.9301,0,0
356.9589,0,0
356.9886,0,0
357.0153,0,0
357.0494,0,0
357.0777,0,0
357.1066,0,0
357.1359,0,0
357.1667,0,0
357.1966,0,0
357.2268,0,0
357.2579,0,0
357.29,0,0
357.3204,0,0
357.3508,0,0
357.3784,0,0
357.4106,0,0
357.437,0,0
357.4675,0,0
357.4973,0,0
357.5293,0,0
357.5602,0,0
357.5912,0,0
357.6208,0,0
357.6501,0,0
357.6825,0,0
357.712,0,0
357.7408,0,0
357.7702,0,0
357.8001,0,0
357.8298,0,0
357.8592,0,0
357.8883,0,0
357.9178,0,0
357.9468,0,0
357.977,0,0
358.0061,0,0
358.0403,0,0
358.0693,0,0
358.1007,0,0
358.1302,0,0
358.1591,0,0
358.1891,0,0
358.2195,0,0
358.248,0,0
358.2814,0,0
358.3123,0,0
358.3424,0,0
358.3725,0,0
358.4012,0,0
358.4282,0,0
358.4567,0,0
358.4904,0,0
358.515,0,0
358.5489,0,0
358.5775,0,0
358.6086,0,0
358.6372,0,0
358.6677,0,0
358.6972,0,0
358.7268,0,0
358.7587,0,0
358.7882,0,0
358.8163,0,0
358.8464,0,0
358.8754,0,0
358.9051,0,0
358.9331,0,0
358.9622,0,0
358.9927,0,0
359.0198,0,0
359.0524,0,0
359.0819,0,0
359.1091,0,0
359.1399,0,0
359.1691,0,0
359.1994,0,0
359.2292,0,0
359.2605,0,0
359.2918,0,0
359.3218,0,0
359.3517,0,0
359.3821,0,0
359.4113,0,0
359.4383,0,0
359.4683,0,0
359.4978,0,0
359.5262,0,0
359.5561,0,0
359.5879,0,0
359.6183,0,0
359.6481,0,0
359.6756,0,0
359.7063,0,0
359.7349,0,0
359.763,0,0
359.7908,0,0
359.8195,0,0
359.8493,0,0
359.8768,0,0
359.9064,0,0
359.9373,0,0
359.9651,0,0
359.9935,0,0
360.0238,0,0
360.0574,0,0
360.085,0,0
360.116,0,0
360.1448,0,0
360.1751,0,0
360.2029,0,0
360.2341,0,0
360.2629,0,0
360.2945,0,0
360.3245,0,0
360.354,0,0
360.3854,0,0
360.4125,0,0
360.4457,0,0
360.4726,0,0
360.5049,0,0
360.5319,0,0
360.5659,0,0
360.5963,0,0
360.627,0,0
360.6558,0,0
360.6839,0,0
360.7143,0,0
360.7431,0,0
360.775,0,0
360.8051,0,0
360.8303,0,0
360.8604,0,0
360.8893,0,0
360.9197,0,0
360.9494,0,0
360.9793,0,0
361.0101,0,0
361.0396,0,0
361.0748,0,0
361.103,0,0
361.1338,0,0
361.1619,0,0
361.1908,0,0
361.22,0,0
361.249,0,0
361.2788,0,0
361.3099,0,0
361.3394,0,0
361.3709,0,0
361.3996,0,0
361.4297,0,0
361.4601,0,0
361.4899,0,0
361.5203,0,0
361.5539,0,0
361.582,0,0
361.6144,0,0
361.644,0,0
361.6738,0,0
361.7033,0,0
361.7342,0,0
361.7637,0,0
361.7924,0,0
361.8206,0,0
361.8495,0,0
361.8769,0,0
361.9068,0,0
361.9372,0,0
361.9652,0,0
361.9947,0,0
362.0237,0,0
362.0567,0,0
362.0863,0,0
362.1168,0,0
362.1464,0,0
362.1759,0,0
362.2043,0,0
362.2348,0,0
362.2632,0,0
362.2935,0,0
362.325,0,0
362.3559,0,0
362.3852,0,0
362.4146,0,0
362.445,0,0
362.4755,0,0
362.506,0,0
362.5329,0,0
362.568,0,0
362.5975,0,0
362.6262,0,0
362.6563,0,0
362.6856,0,0
362.7152,0,0
362.7448,0,0
362.7753,0,0
362.8053,0,0
362.8367,0,0
362.8646,0,0
362.8904,0,0
362.9203,0,0
362.9496,0,0
362.9798,0,0
363.0114,0,0
363.0393,0,0
363.0734,0,0
363.1035,0,0
363.1333,0,0
363.1639,0,0
363.1916,0,0
363.2204,0,0
363.2496,0,0
363.2773,0,0
363.3076,0,0
363.3357,0,0
363.3672,0,0
363.3967,0,0
363.4262,0,0
363.4561,0,0
363.485,0,0
363.5129,0,0
363.542,0,0
363.5749,0,0
363.6065,0,0
363.6385,0,0
363.6665,0,0
363.6964,0,0
363.7265,0,0
363.7562,0,0
363.7871,0,0
363.8174,0,0
363.8462,0,0
363.8751,0,0
363.9045,0,0
363.9322,0,0
363.9621,0,0
363.9914,0,0
364.0212,0,0
364.0475,0,0
364.0742,0,0
364.1057,0,0
364.1365,0,0
364.1657,0,0
364.1969,0,0
364.2263,0,0
364.2556,0,0
364.2851,0,0
364.3167,0,0
364.3455,0,0
364.378,0,0
364.4076,0,0
364.437,0,0
364.4665,0,0
364.4962,0,0
364.5255,0,0
364.5573,0,0
364.5887,0,0
364.6199,0,0
364.6479,0,0
364.6782,0,0
364.708,0,0
364.737,0,0
364.7671,0,0
364.797,0,0
364.8282,0,0
364.857,0,0
364.8868,0,0
364.9141,0,0
364.9424,0,0
364.9727,0,0
365.0029,0,0
365.0307,0,0
365.0667,0,0
365.0937,0,0
365.1235,0,0
365.1531,0,0
365.183,0,0
365.2136,0,0
365.2404,0,0
365.2709,0,0
365.2982,0,0
365.328,0,0
365.3588,0,0
365.389,0,0
365.4198,0,0
365.4497,0,0
365.4786,0,0
365.506,0,0
365.5374,0,0
365.5743,0,0
365.599,0,0
365.6299,0,0
365.6609,0,0
365.6895,0,0
365.7186,0,0
365.7475,0,0
365.7772,0,0
365.8072,0,0
365.8375,0,0
365.8672,0,0
365.8963,0,0
365.9244,0,0
365.9544,0,0
365.9812,0,0
366.0113,0,0
366.0393,0,0
366.0724,0,0
366.1021,0,0
366.1285,0,0
366.1589,0,0
366.1904,0,0
366.2233,0,0
366.255,0,0
366.2851,0,0
366.3158,0,0
366.3456,0,0
366.3768,0,0
366.4072,0,0
366.4374,0,0
366.4687,0,0
366.4961,0,0
366.5277,0,0
366.5555,0,0
366.5899,0,0
366.6177,0,0
366.65,0,0
366.6785,0,0
366.7116,0,0
366.7402,0,0
366.7715,0,0
366.8027,0,0
366.8304,0,0
366.8609,0,0
366.8885,0,0
366.9151,0,0
366.9448,0,0
366.9746,0,0
367.0058,0,0
367.0344,0,0
367.0666,0,0
367.0963,0,0
367.1261,0,0
367.1565,0,0
367.1836,0,0
367.2165,0,0
367.2469,0,0
367.2771,0,0
367.3095,0,0
367.3391,0,0
367.3691,0,0
367.4003,0,0
367.4298,0,0
367.4594,0,0
367.4877,0,0
367.5164,0,0
367.5467,0,0
367.5806,0,0
367.6116,0,0
367.6419,0,0
367.6689,0,0
367.7015,0,0
367.7289,0,0
367.7584,0,0
367.7885,0,0
367.8194,0,0
367.8482,0,0
367.8774,0,0
367.907,0,0
367.9366,0,0
367.966,0,0
367.995,0,0
368.0284,0,0
368.0566,0,0
368.0882,0,0
368.1184,0,0
368.1483,0,0
368.1779,0,0
368.208,0,0
368.2398,0,0
368.2685,0,0
368.2984,0,0
368.329,0,0
368.3585,0,0
368.3886,0,0
368.4193,0,0
368.4491,0,0
368.4798,0,0
368.507,0,0
368.5364,0,0
368.5696,0,0
368.5988,0,0
368.629,0,0
368.6572,0,0
368.6874,0,0
368.7169,0,0
368.7469,0,0
368.7769,0,0
368.8083,0,0
368.8374,0,0
368.8654,0,0
368.8955,0,0
368.9246,0,0
368.9524,0,0
368.981,0,0
369.0099,0,0
369.0411,0,0
369.0677,0,0
369.1014,0,0
369.1265,0,0
369.1581,0,0
369.1883,0,0
369.2213,0,0
369.252,0,0
369.2811,0,0
369.3126,0,0
369.3444,0,0
369.3748,0,0
369.4058,0,0
369.4364,0,0
369.4639,0,0
369.4934,0,0
369.5228,0,0
369.5526,0,0
369.586,0,0
369.6145,0,0
369.6463,0,0
369.6758,0,0
369.7049,0,0
369.7347,0,0
369.7646,0,0
369.7949,0,0
369.8268,0,0
369.8555,0,0
369.8857,0,0
369.9158,0,0
369.9462,0,0
369.9745,0,0
370.0012,0,0
370.032,0,0
370.0605,0,0
370.0952,0,0
370.1244,0,0
370.1567,0,0
370.1852,0,0
370.2181,0,0
370.2484,0,0
370.2783,0,0
370.3099,0,0
370.3407,0,0
370.3714,0,0
370.4012,0,0
370.4317,0,0
370.4611,0,0
370.4929,0,0
370.5208,0,0
370.5504,0,0
370.586,0,0
370.6121,0,0
370.6458,0,0
370.6765,0,0
370.7044,0,0
370.7357,0,0
370.7655,0,0
370.7949,0,0
370.8241,0,0
370.8542,0,0
370.883,0,0
370.913,0,0
370.9424,0,0
370.9727,0,0
371.002,0,0
371.0318,0,0
371.063,0,0
371.0959,0,0
371.1275,0,0
371.1576,0,0
371.1858,0,0
371.2186,0,0
371.2487,0,0
371.2807,0,0
371.3086,0,0
371.3416,0,0
371.3729,0,0
371.4033,0,0
371.4336,0,0
371.4633,0,0
371.4938,0,0
371.5218,0,0
371.5565,0,0
371.5804,0,0
371.6139,0,0
371.6445,0,0
371.6743,0,0
371.7065,0,0
371.7383,0,0
371.7665,0,0
371.796,0,0
371.826,0,0
371.8571,0,0
371.8855,0,0
371.915,0,0
371.9447,0,0
371.9752,0,0
372.007,0,0
372.0356,0,0
372.0648,0,0
372.0947,0,0
372.1266,0,0
372.1581,0,0
372.1891,0,0
372.2189,0,0
372.2495,0,0
372.2803,0,0
372.3102,0,0
372.3405,0,0
372.3713,0,0
372.4018,0,0
372.4322,0,0
372.4647,0,0
372.4936,0,0
372.5219,0,0
372.5524,0,0
372.5813,0,0
372.6152,0,0
372.6465,0,0
372.6766,0,0
372.7094,0,0
372.7361,0,0
372.7651,0,0
372.7952,0,0
372.8246,0,0
372.8563,0,0
372.885,0,0
372.9109,0,0
372.9413,0,0
372.9698,0,0
372.9987,0,0
373.0292,0,0
373.0583,0,0
373.0848,0,0
373.1207,0,0
373.148,0,0
373.1807,0,0
373.2081,0,0
373.239,0,0
373.2701,0,0
373.2999,0,0
373.3276,0,0
373.36,0,0
373.3878,0,0
373.4195,0,0
373.4497,0,0
373.4784,0,0
373.5091,0,0
373.5368,0,0
373.5687,0,0
373.5971,0,0
373.6281,0,0
373.661,0,0
373.6898,0,0
373.7216,0,0
373.7503,0,0
373.7779,0,0
373.8068,0,0
373.8368,0,0
373.8674,0,0
373.8946,0,0
373.9241,0,0
373.9564,0,0
373.9854,0,0
374.011,0,0
374.0409,0,0
374.0699,0,0
374.1032,0,0
374.1315,0,0
374.1639,0,0
374.1947,0,0
374.2281,0,0
374.2574,0,0
374.2859,0,0
374.317,0,0
374.3471,0,0
374.3767,0,0
374.4068,0,0
374.4357,0,0
374.4677,0,0
374.4959,0,0
374.5249,0,0
374.5552,0,0
374.5842,0,0
374.6176,0,0
374.6479,0,0
374.6781,0,0
374.7057,0,0
374.7385,0,0
374.7666,0,0
374.7964,0,0
374.8269,0,0
374.8566,0,0
374.8841,0,0
374.9153,0,0
374.9464,0,0
374.9746,0,0
375.0038,0,0
375.0323,0,0
375.0614,0,0
375.0883,0,0
375.1203,0,0
375.1499,0,0
375.1797,0,0
375.2104,0,0
375.2424,0,0
375.2736,0,0
375.305,0,0
375.3353,0,0
375.3654,0,0
375.3921,0,0
375.425,0,0
375.4557,0,0
375.4859,0,0
375.5154,0,0
375.5438,0,0
375.5729,0,0
375.6071,0,0
375.6364,0,0
375.667,0,0
375.6945,0,0
375.7239,0,0
375.7564,0,0
375.785,0,0
375.815,0,0
375.8462,0,0
375.8765,0,0
375.906,0,0
375.9366,0,0
375.9648,0,0
375.9943,0,0
376.0224,0,0
376.0503,0,0
376.0799,0,0
376.1104,0,0
376.1381,0,0
376.168,0,0
376.1968,0,0
376.2277,0,0
376.2585,0,0
376.2891,0,0
376.3208,0,0
376.351,0,0
376.3826,0,0
376.412,0,0
376.4419,0,0
376.4706,0,0
376.5018,0,0
376.5309,0,0
376.5605,0,0
376.5897,0,0
376.6223,0,0
376.654,0,0
376.6832,0,0
376.7132,0,0
376.7448,0,0
376.7783,0,0
376.8041,0,0
376.8328,0,0
376.8636,0,0
376.8951,0,0
376.9247,0,0
376.9525,0,0
376.9835,0,0
377.0124,0,0
377.0441,0,0
377.072,0,0
377.1063,0,0
377.1354,0,0
377.1657,0,0
377.196,0,0
377.2249,0,0
377.2647,0,0
377.2871,0,0
377.3266,0,0
377.3583,0,0
377.3886,0,0
377.4197,0,0
377.4539,0,0
377.4859,0,0
377.5174,0,0
377.5484,0,0
377.5794,0,0
377.6131,0,0
377.6414,0,0
377.6743,0,0
377.701,0,0
377.7309,0,0
377.76,0,0
377.7895,0,0
377.8194,0,0
377.848,0,0
377.8776,0,0
377.9096,0,0
377.9389,0,0
377.9677,0,0
377.9977,0,0
378.0263,0,0
378.0599,0,0
378.0901,0,0
378.1264,0,0
378.155,0,0
378.1852,0,0
378.2151,0,0
378.2469,0,0
378.2802,0,0
378.3099,0,0
378.3398,0,0
378.3686,0,0
378.3995,0,0
378.4308,0,0
378.459,0,0
378.4881,0,0
378.5199,0,0
378.5466,0,0
378.578,0,0
378.6076,0,0
378.6393,0,0
378.6685,0,0
378.7007,0,0
378.7289,0,0
378.7581,0,0
378.7875,0,0
378.8176,0,0
378.8464,0,0
378.8779,0,0
378.9071,0,0
378.9397,0,0
378.9664,0,0
378.9958,0,0
379.0255,0,0
379.0542,0,0
379.0844,0,0
379.1107,0,0
379.1412,0,0
379.1708,0,0
379.1982,0,0
379.2329,0,0
379.2679,0,0
379.3012,0,0
379.3962,0,0
379.4129,0,0
379.4622,0,0
379.4946,0,0
379.5267,0,0
379.5433,0,0
379.5619,0,0
379.5947,0,0
379.6291,0,0
379.6624,0,0
379.6953,0,0
379.7278,0,0
379.7559,0,0
379.7887,0,0
379.8226,0,0
379.8542,0,0
379.8856,0,0
379.9176,0,0
379.9496,0,0
379.9819,0,0
380.0134,0,0
380.0453,0,0
380.0777,0,0
380.1092,0,0
380.1439,0,0
380.1762,0,0
380.2067,0,0
380.2379,0,0
380.2704,0,0
380.3026,0,0
380.3336,0,0
380.3656,0,0
380.3965,0,0
380.4304,0,0
380.4643,0,0
380.4932,0,0
380.5256,0,0
380.555,0,0
380.5901,0,0
380.6223,0,0
380.6546,0,0
380.6878,0,0
380.7203,0,0
380.7523,0,0
380.7853,0,0
380.8178,0,0
380.8491,0,0
380.8845,0,0
380.9494,0,0
381.0092,0.05546214,-0.001113296
381.0258,0.07473693,-0.002022266
381.0424,0.08918365,-0.002880573
381.0589,0.09159054,-0.003038406
381.0755,0.09640346,-0.00336647
381.1034,0.1036206,-0.003890157
381.1368,0.1084305,-0.004260302
381.169,0.1084305,-0.004260302
381.2017,0.1252543,-0.005687714
381.2322,0.1684235,-0.01030123
381.2643,0.2447311,-0.02184165
381.2967,0.294408,-0.03172302
381.3284,0.3343361,-0.04105127
381.358,0.3669986,-0.04962015
381.3913,0.399442,-0.05898452
381.4214,0.4339376,-0.06989396
381.4533,0.5020132,-0.09440279
381.4845,0.5355466,-0.1079851
381.5167,0.5906085,-0.1325579
381.5476,0.6166453,-0.1452007
381.5773,0.6252648,-0.1495358
381.6082,0.6252648,-0.1495358
381.6369,0.6252648,-0.1495358
381.6679,0.6274149,-0.150629
381.6981,0.6381366,-0.1561511
381.7264,0.6445464,-0.1595091
381.7557,0.6445464,-0.1595091
381.7846,0.6445464,-0.1595091
381.8159,0.6445464,-0.1595091
381.8447,0.6445464,-0.1595091
381.8756,0.6445464,-0.1595091
381.9064,0.6445464,-0.1595091
381.9348,0.6445464,-0.1595091
381.9626,0.6445464,-0.1595091
381.992,0.6445464,-0.1595091
382.0222,0.6445464,-0.1595091
382.0508,0.6445464,-0.1595091
382.0871,0.6445464,-0.1595091
382.1465,0.6445464,-0.1595091
382.1714,0.6445464,-0.1595091
382.2005,0.6445464,-0.1595091
382.2172,0.6445464,-0.1595091
382.2337,0.6445464,-0.1595091
382.2564,0.6445464,-0.1595091
382.2862,0.6445464,-0.1595091
382.3205,0.6445464,-0.1595091
time(sec),x,z
0,0,0
0.02,0,0
0.1592191,0,0
0.1761505,0,0
0.19236,0,0
0.2092454,0,0
0.2254886,0,0
0.242056,0,0
0.2586226,0,0
0.2932696,0,0
0.3271939,0,0
0.3600272,0,0
0.3924781,0,0
0.4241146,0,0
0.455574,0,0
0.4859113,0,0
0.517232,0,0
0.5503545,0,0
0.5820802,0,0
0.6145563,0,0
0.6474528,0,0
0.6779653,0,0
0.7100511,0,0
0.7421654,0,0
0.7751553,0,0
0.8080436,0,0
0.8400154,0,0
0.8728376,0,0
0.9034176,0,0
0.935034,0,0
0.9662669,0,0
0.998342,0,0
1.035796,0,0.2
1.093507,0,0.4999781
1.123037,0,0.6999385
1.155594,0,0.7999387
1.172163,0,0.8998687
1.188971,0,0.9998686
1.215862,0,1.09976
1.247076,0,1.299604
1.282655,0,1.499604
1.312801,0,1.599604
1.344835,0,1.799604
1.374003,0,1.899604
1.408805,0,2.099604
1.469105,0,2.399604
1.499967,0,2.499604
1.533178,0,2.699604
1.54975,0,2.799604
1.566321,-0.0001159674,2.879585
1.598317,-0.0003350907,2.969455
1.629361,-0.000601086,3.16611
1.661888,-0.000601086,3.36611
1.692429,-0.000601086,3.466109
1.721514,-0.000601086,3.466109
1.753903,-0.000601086,3.466109
1.787336,-0.000601086,3.466109
1.818558,-0.000601086,3.466109
1.851721,-0.000601086,3.466109
1.88238,-0.000601086,3.466109
1.914229,-0.000601086,3.466109
1.948963,-0.000601086,3.466109
1.982438,-0.000601086,3.466109
2.01411,-0.000601086,3.466109
2.046166,-0.000601086,3.466109
2.0781,-0.000601086,3.466109
2.111205,-0.000601086,3.466109
2.142696,-0.000601086,3.466109
2.175965,-0.000601086,3.466109
2.208308,-0.000601086,3.466109
2.241304,-0.000601086,3.466109
2.272167,-0.000601086,3.466109
2.306868,-0.000601086,3.466109
2.33841,-0.000601086,3.466109
2.371469,-0.000601086,3.466109
2.40315,-0.000601086,3.466109
2.436019,-0.000601086,3.466109
2.468307,-0.000601086,3.466109
2.501135,-0.000601086,3.466109
2.532343,-0.000601086,3.466109
2.564144,-0.000601086,3.466109
2.596914,-0.000601086,3.466109
2.627284,-0.000601086,3.466109
2.66138,-0.000601086,3.466109
2.695056,-0.000601086,3.466109
2.726082,-0.000601086,3.466109
2.758239,-0.000601086,3.466109
2.791823,-0.000601086,3.466109
2.824724,-0.000601086,3.466109
2.857712,-0.000601086,3.466109
2.890207,-0.000601086,3.466109
2.924551,-0.000601086,3.466109
2.982893,-0.000601086,3.466109
3.015172,-0.000601086,3.466109
3.045803,-0.000601086,3.466109
3.062373,-0.000601086,3.466109
3.106917,-0.000601086,3.466109
3.137073,-0.000601086,3.466109
3.169771,-0.000601086,3.466109
3.186342,-0.000601086,3.466109
3.202915,-0.000601086,3.466109
3.234124,-0.000601086,3.466109
3.264519,-0.000601086,3.466109
3.300236,-0.000601086,3.466109
3.334945,-0.00301313,3.466107
3.368816,-0.00301313,3.466107
3.39846,-0.00301313,3.466107
3.431813,0.004222994,3.466101
3.464892,0.01145899,3.466057
3.496416,0.02592978,3.465855
3.528996,0.03075281,3.465754
3.560627,0.02592978,3.465855
3.592678,0.01628281,3.466006
3.624554,0.009047017,3.466076
3.656224,-0.000601086,3.466109
3.686681,-0.01748498,3.466006
3.719661,-0.03677763,3.465636
3.750008,-0.03677763,3.465636
3.782678,-0.02713195,3.465855
3.815322,-0.02954351,3.465806
3.847036,-0.0391888,3.46557
3.878199,-0.0512427,3.465181
3.909547,-0.05847324,3.464897
3.940651,-0.06570219,3.464575
3.971704,-0.06570219,3.464575
4.004388,-0.07292937,3.464215
4.035091,-0.08256249,3.463677
4.065616,-0.08256249,3.463677
4.097784,-0.08256249,3.463677
4.12858,-0.08256249,3.463677
4.159487,-0.08256249,3.463677
4.190757,-0.08256249,3.463677
4.2224,-0.08256249,3.463677
4.258044,-0.08256249,3.463677
4.316279,-0.08256249,3.463677
4.347745,-0.08256249,3.463677
4.376167,-0.08256249,3.463677
4.392737,-0.08256249,3.463677
4.409302,-0.08256249,3.463677
4.437521,-0.08256249,3.463677
4.470079,-0.08256249,3.463677
time(sec),x,z
0,0,0
0.02,0,0
0.1482047,0,0
0.1647812,0,0
0.1813418,0,0
0.1979929,0,0
0.214475,0,0
